Date,Open,High,Low,Close,Adj Close,Volume
2019-06-07,276.79998779296875,276.79998779296875,274.20001220703125,275.25,233.92591857910156,7699206
2019-06-10,278.29998779296875,280.54998779296875,276.8999938964844,279.3999938964844,237.4528350830078,8615348
2019-06-11,280.8999938964844,281.3999938964844,279.20001220703125,279.8500061035156,237.83526611328125,8461371
2019-06-12,281.3999938964844,281.3999938964844,278.25,279.95001220703125,237.9202880859375,8247867
2019-06-13,278.8999938964844,281.3500061035156,278.54998779296875,280.6000061035156,238.47267150878906,7198584
2019-06-14,280.5,280.5,277.1499938964844,278.04998779296875,236.30552673339844,7908039
2019-06-17,278.8500061035156,278.8500061035156,274.45001220703125,275.0,233.7134246826172,10013278
2019-06-18,276.1499938964844,277.8500061035156,274.0,275.1000061035156,233.79840087890625,13845733
2019-06-19,275.70001220703125,278.8999938964844,275.6000061035156,277.20001220703125,235.5831298828125,9046515
2019-06-20,277.0,277.95001220703125,275.3500061035156,277.0,235.4131317138672,10566110
2019-06-21,276.6499938964844,276.6499938964844,273.25,274.25,233.07601928710938,18595809
2019-06-24,274.25,277.5,274.25,276.25,234.7757568359375,8935066
2019-06-25,275.04998779296875,280.0,274.25,278.5,236.68795776367188,12379897
2019-06-26,278.45001220703125,278.70001220703125,276.3500061035156,277.3999938964844,235.75308227539062,7421269
2019-06-27,277.95001220703125,278.20001220703125,272.79998779296875,273.5,232.43861389160156,23308215
2019-06-28,274.1000061035156,275.45001220703125,272.5,273.8500061035156,232.73606872558594,8449727
2019-07-01,274.3999938964844,276.25,274.1499938964844,274.95001220703125,233.67091369628906,5042447
2019-07-02,275.3500061035156,275.6499938964844,273.20001220703125,273.8500061035156,232.73606872558594,9976439
2019-07-03,274.29998779296875,277.54998779296875,272.1499938964844,276.70001220703125,235.15821838378906,18120809
2019-07-04,277.45001220703125,278.25,275.20001220703125,277.6499938964844,235.96554565429688,9697597
2019-07-05,277.6499938964844,281.8500061035156,268.0,279.45001220703125,237.49534606933594,37047327
2019-07-08,280.1499938964844,282.8999938964844,275.79998779296875,277.45001220703125,235.7956085205078,12169249
2019-07-09,276.95001220703125,277.54998779296875,272.1499938964844,273.1000061035156,232.09866333007812,7706490
2019-07-10,273.54998779296875,275.25,270.75,273.1499938964844,232.14117431640625,8162744
2019-07-11,274.0,276.8999938964844,273.6000061035156,275.6499938964844,234.26585388183594,8403695
2019-07-12,275.3999938964844,276.45001220703125,273.1000061035156,275.04998779296875,233.7559051513672,10468936
2019-07-15,275.0,275.6000061035156,270.54998779296875,270.95001220703125,230.27146911621094,8536705
2019-07-16,271.0,272.75,270.6000061035156,271.95001220703125,231.121337890625,6357525
2019-07-17,272.45001220703125,273.1499938964844,270.70001220703125,272.8999938964844,231.92869567871094,6294203
2019-07-18,272.95001220703125,275.1000061035156,272.29998779296875,273.0,232.01368713378906,9096757
2019-07-19,274.1000061035156,274.25,268.0,268.29998779296875,228.01930236816406,7986847
2019-07-22,268.0,268.20001220703125,264.0,264.3999938964844,224.704833984375,13516960
2019-07-23,265.5,271.70001220703125,265.0,270.6499938964844,230.01649475097656,14396986
2019-07-24,270.29998779296875,273.3500061035156,267.8999938964844,270.8500061035156,230.18649291992188,12072603
2019-07-25,271.0,272.5,266.8999938964844,267.8500061035156,227.63687133789062,17669912
2019-07-26,268.75,271.0,266.8999938964844,270.3999938964844,229.8040313720703,4788040
2019-07-29,270.0,271.1499938964844,266.5,267.75,227.55189514160156,5525308
2019-07-30,268.0,270.1000061035156,266.54998779296875,268.8999938964844,228.52923583984375,13233351
2019-07-31,268.6000061035156,271.1000061035156,266.0,270.20001220703125,229.6340789794922,13649764
2019-08-01,270.45001220703125,270.70001220703125,266.5,267.54998779296875,227.3819122314453,5925611
2019-08-02,267.20001220703125,267.20001220703125,263.1000061035156,264.5,224.78982543945312,8890911
2019-08-05,264.3999938964844,264.5,257.6499938964844,259.79998779296875,220.79542541503906,11556743
2019-08-06,258.75,261.5,258.1499938964844,258.8999938964844,220.03057861328125,9408544
2019-08-07,259.04998779296875,259.3500061035156,253.10000610351562,253.64999389648438,215.56875610351562,8489812
2019-08-08,255.0,258.70001220703125,253.0,257.75,219.05322265625,6370866
2019-08-09,258.8500061035156,258.8500061035156,253.5,254.1999969482422,216.0361785888672,9927337
2019-08-13,253.8000030517578,254.0,244.0,246.3000030517578,209.32223510742188,20992894
2019-08-14,246.3000030517578,253.60000610351562,244.0500030517578,248.75,211.40440368652344,13809031
2019-08-16,248.75,253.39999389648438,247.39999389648438,253.0,215.01637268066406,10337358
2019-08-19,253.5,257.29998779296875,250.9499969482422,251.5500030517578,213.78404235839844,12524627
2019-08-20,251.60000610351562,251.9499969482422,245.4499969482422,246.5,209.49220275878906,15000271
2019-08-21,246.6999969482422,246.89999389648438,240.85000610351562,241.4499969482422,205.20037841796875,14736226
2019-08-22,242.1999969482422,246.0,239.0,240.0500030517578,204.01055908203125,10513066
2019-08-23,239.0,239.4499969482422,234.64999389648438,236.10000610351562,200.6536102294922,16440329
2019-08-26,240.6999969482422,243.4499969482422,234.9499969482422,242.5,206.09274291992188,12857092
2019-08-27,243.9499969482422,246.3000030517578,242.6999969482422,245.5,208.64234924316406,14529777
2019-08-28,246.14999389648438,247.64999389648438,243.10000610351562,245.9499969482422,209.02479553222656,8894489
2019-08-29,243.9499969482422,245.4499969482422,240.14999389648438,241.1999969482422,204.98793029785156,11105245
2019-08-30,242.75,247.1999969482422,239.0500030517578,245.64999389648438,208.7698211669922,11772247
2019-09-03,244.4499969482422,244.4499969482422,240.64999389648438,241.5500030517578,205.28538513183594,9546229
2019-09-04,241.60000610351562,244.5500030517578,241.3000030517578,243.25,206.7301483154297,7032392
2019-09-05,242.0,246.89999389648438,242.0,244.25,207.57998657226562,8451611
2019-09-06,244.3000030517578,245.85000610351562,243.25,243.89999389648438,207.2825469970703,8704669
2019-09-09,244.64999389648438,246.5,243.1999969482422,245.5,208.64234924316406,9085228
2019-09-11,244.60000610351562,245.4499969482422,243.0,243.75,207.1550750732422,8968683
2019-09-12,244.3000030517578,245.0,240.0,240.75,204.60548400878906,8083759
2019-09-13,241.0,242.4499969482422,238.60000610351562,239.89999389648438,203.8831024169922,14031943
2019-09-16,239.5,240.85000610351562,238.3000030517578,239.39999389648438,203.45814514160156,7084644
2019-09-17,239.8000030517578,240.10000610351562,236.8000030517578,237.1999969482422,201.58847045898438,10672279
2019-09-18,237.6999969482422,242.3000030517578,234.0500030517578,239.25,203.33065795898438,19956339
2019-09-19,239.9499969482422,239.9499969482422,236.10000610351562,236.6999969482422,201.1635284423828,8483309
2019-09-20,237.0,248.5,234.3000030517578,238.0500030517578,202.3108367919922,63568127
2019-09-23,250.0,260.5,249.89999389648438,254.85000610351562,216.588623046875,52040316
2019-09-24,255.0,258.0,253.8000030517578,256.0,217.56594848632812,17167257
2019-09-25,255.10000610351562,256.25,242.6999969482422,247.5500030517578,210.38458251953125,20597095
2019-09-26,247.3000030517578,251.39999389648438,246.25,250.39999389648438,212.8066864013672,17847616
2019-09-27,250.0,258.0,250.0,252.9499969482422,214.97384643554688,17535666
2019-09-30,254.75,260.79998779296875,249.39999389648438,259.8500061035156,220.83795166015625,20588289
2019-10-01,259.1000061035156,262.45001220703125,255.0,255.89999389648438,217.48097229003906,15440899
2019-10-03,257.70001220703125,262.1499938964844,256.04998779296875,261.6499938964844,222.36769104003906,12356337
2019-10-04,263.0,263.8999938964844,255.1999969482422,257.25,218.6282958984375,18085064
2019-10-07,257.5,258.0,250.6999969482422,251.89999389648438,214.08148193359375,21263568
2019-10-09,251.3000030517578,252.1999969482422,246.3000030517578,247.10000610351562,210.00213623046875,21503869
2019-10-10,247.0,247.64999389648438,242.64999389648438,243.1999969482422,206.68765258789062,24294966
2019-10-11,243.1999969482422,246.1999969482422,241.10000610351562,243.9499969482422,207.32505798339844,25072193
2019-10-14,245.4499969482422,246.39999389648438,243.0,244.10000610351562,207.45254516601562,14713799
2019-10-15,245.0500030517578,249.1999969482422,245.0500030517578,247.60000610351562,210.42706298828125,9989191
2019-10-16,247.39999389648438,247.60000610351562,242.14999389648438,243.64999389648438,207.07008361816406,16063295
2019-10-17,244.0,246.6999969482422,243.85000610351562,245.85000610351562,208.93980407714844,13649598
2019-10-18,246.0,247.8000030517578,245.10000610351562,246.5,209.49220275878906,12833554
2019-10-22,245.0,251.10000610351562,244.9499969482422,248.89999389648438,211.53187561035156,18275636
2019-10-23,250.39999389648438,251.9499969482422,249.0500030517578,251.0500030517578,213.35910034179688,12831461
2019-10-24,252.60000610351562,254.0,247.9499969482422,249.0500030517578,211.6593780517578,16791340
2019-10-25,256.8999938964844,257.20001220703125,247.0,247.6999969482422,210.51205444335938,32591192
2019-10-27,249.9499969482422,251.10000610351562,249.6999969482422,250.39999389648438,212.8066864013672,3131726
2019-10-29,250.9499969482422,255.10000610351562,249.5500030517578,253.25,215.2288360595703,11937562
2019-10-30,256.0,264.0,254.3000030517578,259.3999938964844,220.45547485351562,34291157
2019-10-31,260.0,262.8500061035156,256.20001220703125,257.6499938964844,218.96824645996094,16654994
2019-11-01,259.3500061035156,263.0,258.75,261.29998779296875,222.0702362060547,12571588
2019-11-04,262.95001220703125,264.95001220703125,260.04998779296875,260.75,221.6028289794922,7895272
2019-11-05,261.0,264.0,258.6000061035156,262.8999938964844,223.43003845214844,10278362
2019-11-06,262.95001220703125,263.79998779296875,260.0,261.3500061035156,222.1127471923828,8857419
2019-11-07,262.8999938964844,266.29998779296875,262.0,265.8500061035156,225.93714904785156,14782434
2019-11-08,264.8500061035156,265.45001220703125,260.0,260.5,221.39035034179688,11899353
2019-11-11,260.6000061035156,262.3500061035156,258.79998779296875,259.45001220703125,220.49801635742188,7245151
2019-11-13,258.8999938964844,259.25,253.14999389648438,253.85000610351562,215.73875427246094,10269356
2019-11-14,254.10000610351562,255.89999389648438,253.25,253.89999389648438,215.78121948242188,8880734
2019-11-15,254.25,255.75,250.0,250.64999389648438,213.0191650390625,16741465
2019-11-18,251.4499969482422,252.25,248.75,250.75,213.10415649414062,7864919
2019-11-19,251.75,251.8000030517578,248.8000030517578,249.3000030517578,211.87184143066406,12152981
2019-11-20,249.3000030517578,251.3000030517578,246.6999969482422,250.6999969482422,213.06166076660156,9978073
2019-11-21,251.39999389648438,251.39999389648438,245.0500030517578,245.6999969482422,208.8123321533203,10393219
2019-11-22,247.14999389648438,252.64999389648438,246.64999389648438,247.64999389648438,210.46954345703125,16370384
2019-11-25,247.75,248.39999389648438,246.25,247.75,210.55455017089844,10586688
2019-11-26,248.64999389648438,250.39999389648438,247.6999969482422,249.14999389648438,211.74435424804688,19778030
2019-11-27,249.75,250.0500030517578,246.60000610351562,246.9499969482422,209.87466430664062,8841620
2019-11-28,247.3000030517578,247.9499969482422,245.64999389648438,246.6999969482422,209.66217041015625,10992718
2019-11-29,246.75,247.39999389648438,245.0,246.39999389648438,209.4072265625,9807979
2019-12-02,246.0,246.89999389648438,244.5500030517578,244.9499969482422,208.17494201660156,9972664
2019-12-03,244.9499969482422,245.8000030517578,242.64999389648438,244.0500030517578,207.4100341796875,8129241
2019-12-04,243.5,244.0500030517578,242.0,243.14999389648438,206.64515686035156,11946661
2019-12-05,243.14999389648438,247.5,243.10000610351562,246.9499969482422,209.87466430664062,11265857
2019-12-06,247.0,247.14999389648438,242.5,243.35000610351562,206.8151397705078,10374270
2019-12-09,243.0,243.3000030517578,241.0,241.4499969482422,205.20037841796875,6722758
2019-12-10,241.60000610351562,241.6999969482422,235.0,235.60000610351562,200.22866821289062,15380232
2019-12-11,235.60000610351562,238.8000030517578,235.60000610351562,237.60000610351562,201.9283905029297,13799825
2019-12-12,238.0500030517578,240.1999969482422,237.60000610351562,238.5500030517578,202.73577880859375,10307052
2019-12-13,240.0,242.5,239.1999969482422,241.60000610351562,205.32786560058594,8205457
2019-12-16,243.0,243.39999389648438,236.35000610351562,236.89999389648438,201.33351135253906,12014269
2019-12-17,237.5,241.6999969482422,237.5,241.0500030517578,204.8604278564453,15921196
2019-12-18,240.60000610351562,247.35000610351562,239.75,245.14999389648438,208.34487915039062,17134732
2019-12-19,246.0500030517578,247.89999389648438,243.25,244.35000610351562,207.66500854492188,9339714
2019-12-20,244.35000610351562,245.10000610351562,240.14999389648438,241.14999389648438,204.9454345703125,13958336
2019-12-23,242.0,242.8000030517578,238.64999389648438,238.89999389648438,203.03323364257812,19082124
2019-12-24,239.0,240.1999969482422,238.1999969482422,238.75,202.90576171875,7896150
2019-12-26,238.89999389648438,239.39999389648438,236.35000610351562,236.8000030517578,201.24850463867188,14460325
2019-12-27,237.5,238.4499969482422,236.4499969482422,236.89999389648438,201.33351135253906,8712539
2019-12-30,238.0,240.89999389648438,237.5,238.1999969482422,202.4383087158203,13173134
2019-12-31,238.5500030517578,238.9499969482422,237.39999389648438,237.6999969482422,202.0133819580078,7142051
2020-01-01,238.60000610351562,238.60000610351562,237.10000610351562,238.10000610351562,202.3533477783203,4208837
2020-01-02,238.1999969482422,240.9499969482422,238.10000610351562,239.85000610351562,203.84060668945312,8402979
2020-01-03,241.0,241.0,238.0,238.5,202.69326782226562,9284478
2020-01-06,237.5,238.3000030517578,235.0,235.10000610351562,199.80372619628906,7636617
2020-01-07,236.0500030517578,237.89999389648438,234.60000610351562,235.35000610351562,200.01622009277344,8416741
2020-01-08,234.0,235.8000030517578,233.25,234.1999969482422,199.03884887695312,7043211
2020-01-09,235.60000610351562,236.60000610351562,235.0500030517578,235.8000030517578,200.3986358642578,9452653
2020-01-10,237.60000610351562,238.75,236.8000030517578,238.0,202.26832580566406,9973746
2020-01-13,238.5,240.5,238.25,239.25,203.33065795898438,12243639
2020-01-14,240.25,243.8000030517578,238.3000030517578,243.25,206.7301483154297,11843444
2020-01-15,242.5500030517578,243.0,241.10000610351562,242.39999389648438,206.0077667236328,5476729
2020-01-16,242.5,243.89999389648438,240.10000610351562,240.75,204.60548400878906,9369668
2020-01-17,240.75,242.10000610351562,239.39999389648438,239.9499969482422,203.92559814453125,7392403
2020-01-20,240.0500030517578,243.25,240.0500030517578,241.89999389648438,205.58282470703125,8020816
2020-01-21,241.4499969482422,241.4499969482422,238.0,238.4499969482422,202.6508026123047,9571070
2020-01-22,239.60000610351562,239.60000610351562,237.10000610351562,238.0500030517578,202.3108367919922,7654918
2020-01-23,238.10000610351562,238.75,236.89999389648438,237.89999389648438,202.183349609375,6120434
2020-01-24,237.39999389648438,239.10000610351562,237.0,238.14999389648438,202.3958282470703,6801874
2020-01-27,237.0,237.39999389648438,234.3000030517578,234.60000610351562,199.37879943847656,6837613
2020-01-28,234.75,235.89999389648438,230.5,230.75,196.10678100585938,14582907
2020-01-29,231.5,237.64999389648438,231.14999389648438,236.64999389648438,201.1210174560547,20469708
2020-01-30,236.9499969482422,237.0,233.0,234.0500030517578,198.911376953125,10394149
2020-01-31,235.75,238.39999389648438,234.0500030517578,235.14999389648438,199.8462371826172,18455880
2020-02-03,215.0,216.89999389648438,205.0,207.60000610351562,176.43240356445312,79764370
2020-02-04,210.8000030517578,217.60000610351562,209.14999389648438,215.64999389648438,183.27381896972656,35767812
2020-02-05,216.3000030517578,217.5,211.5,216.4499969482422,183.95372009277344,21253607
2020-02-06,218.0,219.89999389648438,211.8000030517578,213.5500030517578,181.48910522460938,27388582
2020-02-07,213.8000030517578,215.6999969482422,212.75,213.39999389648438,181.3616180419922,17133407
2020-02-10,214.0,214.0500030517578,210.0500030517578,210.5500030517578,178.9394989013672,9617387
2020-02-11,216.5,216.9499969482422,211.8000030517578,212.60000610351562,180.6817169189453,29803784
2020-02-12,213.39999389648438,214.8000030517578,211.8000030517578,213.0500030517578,181.0641632080078,9928416
2020-02-13,213.0500030517578,213.4499969482422,211.1999969482422,211.89999389648438,180.08682250976562,9153131
2020-02-14,212.25,212.89999389648438,206.8000030517578,207.6999969482422,176.51736450195312,13731692
2020-02-17,208.0,208.64999389648438,204.0,204.8000030517578,174.05276489257812,15561953
2020-02-18,204.5500030517578,204.60000610351562,200.5,203.85000610351562,173.2454071044922,20934864
2020-02-19,205.25,207.14999389648438,203.85000610351562,206.6999969482422,175.6675262451172,9054560
2020-02-20,207.0,208.5500030517578,205.4499969482422,207.4499969482422,176.30490112304688,15592846
2020-02-24,207.0,207.4499969482422,201.8000030517578,203.0,172.5229949951172,16594046
2020-02-25,203.8000030517578,205.39999389648438,201.5,201.8000030517578,171.50315856933594,15313516
2020-02-26,200.64999389648438,201.9499969482422,196.3000030517578,198.60000610351562,168.78359985351562,17869240
2020-02-27,198.39999389648438,199.14999389648438,195.89999389648438,197.5500030517578,167.89125061035156,17271066
2020-02-28,195.0,199.89999389648438,192.0500030517578,197.5500030517578,167.89125061035156,32628444
2020-03-02,199.5,203.4499969482422,193.64999389648438,195.3000030517578,165.97903442382812,18560049
2020-03-03,197.0,197.4499969482422,192.5500030517578,193.85000610351562,164.74671936035156,17947416
2020-03-04,194.9499969482422,195.5500030517578,186.5500030517578,187.5,159.3500518798828,27664076
2020-03-05,187.5500030517578,191.1999969482422,186.5500030517578,188.0500030517578,159.81748962402344,20025924
2020-03-06,184.85000610351562,184.85000610351562,179.75,181.75,154.4633331298828,26764504
2020-03-09,179.0,179.0,174.5,177.1999969482422,150.59642028808594,21794299
2020-03-11,174.0,176.75,172.35000610351562,175.64999389648438,149.2791290283203,27956087
2020-03-12,169.0,169.14999389648438,150.5500030517578,155.8000030517578,132.4092559814453,52039692
2020-03-13,150.0,164.0,134.60000610351562,162.25,137.8909149169922,61590681
2020-03-16,158.0,158.10000610351562,145.25,147.25,125.14290618896484,33254907
2020-03-17,148.0,155.8000030517578,146.0500030517578,149.14999389648438,126.75765991210938,47657482
2020-03-18,152.10000610351562,154.64999389648438,147.35000610351562,150.6999969482422,128.07496643066406,50243331
2020-03-19,150.6999969482422,163.5500030517578,144.75,161.85000610351562,137.55096435546875,89748454
2020-03-20,165.10000610351562,176.5,165.10000610351562,175.5,149.15167236328125,61996400
2020-03-23,158.0,162.0,149.1999969482422,154.3000030517578,131.1344757080078,51353150
2020-03-24,162.9499969482422,163.6999969482422,147.39999389648438,149.6999969482422,127.22509002685547,52552796
2020-03-25,151.0,152.0,139.0,147.35000610351562,125.22789764404297,62505978
2020-03-26,150.0,159.39999389648438,143.25,156.39999389648438,132.91920471191406,58443451
2020-03-27,162.0,166.0,155.0,163.1999969482422,138.6982879638672,32636484
2020-03-30,156.0500030517578,164.89999389648438,156.0500030517578,159.1999969482422,135.29884338378906,28120340
2020-03-31,164.0,173.85000610351562,161.5500030517578,171.6999969482422,145.9221649169922,42630666
2020-04-01,171.6999969482422,172.75,164.5500030517578,166.39999389648438,141.41786193847656,18141970
2020-04-03,167.89999389648438,182.75,167.0,177.89999389648438,151.1913299560547,62867436
2020-04-07,185.6999969482422,185.6999969482422,173.64999389648438,181.5500030517578,154.29336547851562,36118591
2020-04-08,180.85000610351562,184.0,176.64999389648438,178.64999389648438,151.82875061035156,37561082
2020-04-09,184.0,186.25,180.0,185.25,157.43785095214844,42626960
2020-04-13,184.5,186.64999389648438,181.0500030517578,181.60000610351562,154.33584594726562,17744169
2020-04-15,184.0500030517578,193.75,182.6999969482422,189.35000610351562,160.92233276367188,49092699
2020-04-16,189.64999389648438,191.1999969482422,185.4499969482422,186.35000610351562,158.3727264404297,27080032
2020-04-17,190.4499969482422,191.39999389648438,186.9499969482422,188.10000610351562,159.8599853515625,26667421
2020-04-20,189.9499969482422,189.9499969482422,179.5,180.6999969482422,153.57095336914062,35764287
2020-04-21,178.0,184.3000030517578,176.0500030517578,179.60000610351562,152.6361083984375,23333661
2020-04-22,179.0,183.5500030517578,176.0,182.25,154.88824462890625,25163402
2020-04-23,182.9499969482422,184.0,179.64999389648438,180.5500030517578,153.44351196289062,32968029
2020-04-24,181.0,182.8000030517578,179.3000030517578,180.0500030517578,153.0185546875,18049697
2020-04-27,180.25,182.3000030517578,179.3000030517578,179.85000610351562,152.84857177734375,13085703
2020-04-28,180.0,180.8000030517578,178.0500030517578,179.4499969482422,152.50860595703125,17802635
2020-04-29,180.5,182.89999389648438,179.64999389648438,182.14999389648438,154.8032684326172,21461067
2020-04-30,184.89999389648438,184.89999389648438,180.4499969482422,182.0500030517578,154.7183074951172,30164713
2020-05-04,181.75,181.75,170.64999389648438,174.0500030517578,147.91934204101562,30294317
2020-05-05,175.0,177.4499969482422,172.0,173.89999389648438,147.7918701171875,17707577
2020-05-06,171.39999389648438,171.39999389648438,160.5,163.89999389648438,139.29319763183594,65586734
2020-05-07,164.0,165.85000610351562,160.5,161.0,136.82859802246094,24249585
2020-05-08,163.9499969482422,164.14999389648438,157.10000610351562,158.25,134.491455078125,25307015
2020-05-11,160.0,163.5,158.0,158.4499969482422,134.6614227294922,18095473
2020-05-12,158.4499969482422,165.89999389648438,157.5,165.0500030517578,140.27053833007812,21387527
2020-05-13,173.39999389648438,173.60000610351562,164.5,165.39999389648438,140.5679931640625,20015124
2020-05-14,164.5,168.25,161.9499969482422,163.8000030517578,139.2082061767578,14949993
2020-05-15,162.1999969482422,165.5,161.14999389648438,164.64999389648438,139.9305877685547,14950243
2020-05-18,166.0,167.3000030517578,163.14999389648438,164.75,140.01559448242188,20801299
2020-05-19,166.5,171.64999389648438,165.10000610351562,170.75,145.1147918701172,20142171
2020-05-20,171.9499969482422,177.0,171.0,175.75,149.36412048339844,25320734
2020-05-21,175.60000610351562,190.4499969482422,172.64999389648438,188.9499969482422,160.58236694335938,58382197
2020-05-22,188.0,191.89999389648438,184.60000610351562,186.35000610351562,158.3727264404297,39013770
2020-05-26,190.0,194.9499969482422,187.8000030517578,191.6999969482422,162.9194793701172,53233404
2020-05-27,192.5,193.89999389648438,186.89999389648438,192.14999389648438,163.30194091796875,24546119
2020-05-28,192.3000030517578,192.89999389648438,189.0,190.64999389648438,162.02713012695312,24578072
2020-05-29,190.4499969482422,198.0,189.0,197.35000610351562,167.7212677001953,35834621
2020-06-01,201.0,205.25,199.0,200.5500030517578,170.44082641601562,28508405
2020-06-02,201.89999389648438,201.89999389648438,196.6999969482422,197.25,167.6362762451172,22631373
2020-06-03,200.0,200.89999389648438,195.60000610351562,196.6999969482422,167.16880798339844,18979188
2020-06-04,197.75,202.5,195.0,200.14999389648438,170.10086059570312,21996048
2020-06-05,201.8000030517578,202.0,198.64999389648438,200.0,169.97340393066406,14629659
2020-06-08,202.89999389648438,203.64999389648438,197.0,197.64999389648438,167.9761962890625,19551313
2020-06-09,198.25,206.1999969482422,197.64999389648438,198.5,168.69859313964844,39914264
2020-06-10,199.4499969482422,203.14999389648438,198.3000030517578,199.0500030517578,169.16604614257812,27199665
2020-06-11,200.0,201.25,193.60000610351562,194.25,165.086669921875,19847133
2020-06-12,188.9499969482422,195.1999969482422,187.85000610351562,193.89999389648438,164.7891845703125,22562768
2020-06-15,193.89999389648438,193.9499969482422,186.3000030517578,187.1999969482422,159.09510803222656,24462536
2020-06-16,190.8000030517578,190.9499969482422,181.89999389648438,185.0,157.2254180908203,27636105
2020-06-17,184.0,185.0,180.6999969482422,181.1999969482422,153.9958953857422,24027295
2020-06-18,181.1999969482422,187.5,180.6999969482422,186.60000610351562,158.58517456054688,28887489
2020-06-19,187.10000610351562,187.9499969482422,183.60000610351562,184.0500030517578,156.4180450439453,30531449
2020-06-22,186.5,187.5,183.14999389648438,185.0,157.2254180908203,31395991
2020-06-23,185.39999389648438,187.5,184.75,185.85000610351562,157.94776916503906,26546793
2020-06-24,187.39999389648438,194.6999969482422,186.14999389648438,191.85000610351562,163.04698181152344,54652978
2020-06-25,192.25,203.5,191.64999389648438,202.10000610351562,171.75811767578125,75574255
2020-06-26,206.0,209.39999389648438,193.3000030517578,195.1999969482422,165.89402770996094,71956002
2020-06-29,202.5,203.0,196.1999969482422,197.25,167.6362762451172,91503336
2020-06-30,199.39999389648438,199.39999389648438,194.0,194.64999389648438,165.42660522460938,41210494
2020-07-01,194.64999389648438,203.85000610351562,194.64999389648438,202.89999389648438,172.43800354003906,44297953
2020-07-02,204.4499969482422,206.75,202.5500030517578,205.85000610351562,174.94512939453125,39320871
2020-07-03,208.0,208.5,206.0,207.5500030517578,176.38990783691406,37893277
2020-07-06,200.35000610351562,201.9499969482422,198.9499969482422,199.8000030517578,178.53445434570312,34710176
2020-07-07,200.0,200.5,194.0,194.25,173.57516479492188,31263172
2020-07-08,194.25,197.9499969482422,194.25,196.3000030517578,175.406982421875,21274354
2020-07-09,196.89999389648438,197.0,194.14999389648438,195.4499969482422,174.64744567871094,18769502
2020-07-10,195.14999389648438,196.5,194.0,194.35000610351562,173.66453552246094,16191544
2020-07-13,195.89999389648438,198.75,195.10000610351562,197.5500030517578,176.52392578125,20297515
2020-07-14,197.39999389648438,199.5,192.75,195.89999389648438,175.04954528808594,18474376
2020-07-15,196.35000610351562,200.0,194.5,198.6999969482422,177.551513671875,23776757
2020-07-16,198.6999969482422,198.85000610351562,192.0,193.85000610351562,173.21775817871094,22144320
2020-07-17,193.3000030517578,195.39999389648438,193.0,194.0500030517578,173.3964385986328,14882294
2020-07-20,195.0,195.35000610351562,192.35000610351562,192.6999969482422,172.1901397705078,18914963
2020-07-21,192.10000610351562,194.1999969482422,191.5,192.25,171.78802490234375,28010715
2020-07-22,193.0,197.89999389648438,192.5,196.5500030517578,175.63038635253906,32572133
2020-07-23,197.64999389648438,201.5,196.8000030517578,200.6999969482422,179.33865356445312,31488108
2020-07-24,201.0,201.6999969482422,197.3000030517578,199.60000610351562,178.3557586669922,60183102
2020-07-27,200.5,200.5,195.14999389648438,196.39999389648438,175.49632263183594,22645697
2020-07-28,197.0,198.64999389648438,195.0500030517578,195.39999389648438,174.60275268554688,19287132
2020-07-29,193.4499969482422,198.1999969482422,193.39999389648438,196.6999969482422,175.764404296875,14831635
2020-07-30,198.39999389648438,198.39999389648438,192.5,193.35000610351562,172.7709503173828,16315231
2020-07-31,193.5,196.9499969482422,193.5,194.14999389648438,173.4857940673828,16652851
2020-08-03,194.0,194.0,191.89999389648438,192.60000610351562,172.10076904296875,13265411
2020-08-04,192.60000610351562,195.8000030517578,192.60000610351562,193.64999389648438,173.0390167236328,17187619
2020-08-05,194.5,194.60000610351562,191.6999969482422,192.8000030517578,172.27951049804688,48768332
2020-08-06,194.1999969482422,195.60000610351562,193.10000610351562,195.35000610351562,174.55807495117188,17886089
2020-08-07,195.5,197.0,194.14999389648438,196.0500030517578,175.18357849121094,20911818
2020-08-10,196.39999389648438,199.64999389648438,196.39999389648438,198.85000610351562,177.68556213378906,16474505
2020-08-11,200.0,207.6999969482422,200.0,203.0500030517578,181.4385528564453,55142972
2020-08-12,202.5,204.89999389648438,200.39999389648438,204.1999969482422,182.46615600585938,21287010
2020-08-13,203.5,204.1999969482422,197.10000610351562,201.4499969482422,180.0088348388672,22698888
2020-08-14,201.60000610351562,203.35000610351562,195.5,196.39999389648438,175.49632263183594,28751298
2020-08-17,198.0500030517578,199.5,196.85000610351562,198.75,177.59620666503906,11740766
2020-08-18,199.89999389648438,199.89999389648438,197.25,198.5500030517578,177.41749572753906,12488159
2020-08-19,198.60000610351562,201.6999969482422,198.10000610351562,198.4499969482422,177.32815551757812,15474353
2020-08-20,197.0,197.1999969482422,194.5500030517578,195.8000030517578,174.96018981933594,16910449
2020-08-21,198.0,199.1999969482422,196.3000030517578,196.8000030517578,175.85374450683594,17233813
2020-08-24,197.25,199.0,196.35000610351562,196.6999969482422,175.764404296875,14737317
2020-08-25,197.25,198.3000030517578,195.10000610351562,195.39999389648438,174.60275268554688,15199264
2020-08-26,196.5,196.5500030517578,193.64999389648438,194.9499969482422,174.2006378173828,22631175
2020-08-27,198.5,198.89999389648438,193.89999389648438,194.25,173.57516479492188,47212216
