Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-01 10:30:00,17418.349609375,17427.0,17403.94921875,17419.5,17419.5,0
2023-03-01 11:00:00,17419.5,17436.5,17409.69921875,17427.650390625,17427.650390625,0
2023-03-01 11:30:00,17428.44921875,17440.44921875,17417.5,17427.400390625,17427.400390625,0
2023-03-01 12:00:00,17427.94921875,17431.349609375,17393.599609375,17417.349609375,17417.349609375,0
2023-03-01 12:30:00,17417.55078125,17429.75,17401.75,17422.05078125,17422.05078125,0
2023-03-01 13:00:00,17422.30078125,17423.94921875,17401.80078125,17421.150390625,17421.150390625,0
2023-03-01 13:30:00,17421.150390625,17445.05078125,17408.599609375,17423.80078125,17423.80078125,0
2023-03-01 14:00:00,17423.400390625,17448.25,17423.0,17445.75,17445.75,0
2023-03-01 14:30:00,17446.150390625,17467.5,17446.150390625,17451.099609375,17451.099609375,0
2023-03-01 15:00:00,17451.19921875,17461.55078125,17442.900390625,17457.25,17457.25,0
2023-03-02 09:30:00,17375.75,17393.55078125,17348.0,17348.0,17348.0,0
2023-03-02 10:00:00,17346.69921875,17374.19921875,17344.44921875,17370.75,17370.75,0
2023-03-02 10:30:00,17371.400390625,17388.0,17356.150390625,17365.900390625,17365.900390625,0
2023-03-02 11:00:00,17365.650390625,17380.94921875,17358.0,17373.0,17373.0,0
2023-03-02 11:30:00,17373.44921875,17384.099609375,17369.44921875,17383.05078125,17383.05078125,0
2023-03-02 12:00:00,17382.349609375,17401.80078125,17370.69921875,17378.849609375,17378.849609375,0
2023-03-02 12:30:00,17379.44921875,17388.30078125,17370.55078125,17372.099609375,17372.099609375,0
2023-03-02 13:00:00,17372.099609375,17383.5,17348.80078125,17353.849609375,17353.849609375,0
2023-03-02 13:30:00,17353.05078125,17355.75,17313.400390625,17320.900390625,17320.900390625,0
2023-03-02 14:00:00,17321.05078125,17345.400390625,17306.5,17336.5,17336.5,0
2023-03-02 14:30:00,17337.19921875,17343.19921875,17314.349609375,17327.900390625,17327.900390625,0
2023-03-02 15:00:00,17328.80078125,17336.19921875,17311.44921875,17318.650390625,17318.650390625,0
2023-03-03 09:30:00,17467.30078125,17495.25,17453.099609375,17485.94921875,17485.94921875,0
2023-03-03 10:00:00,17485.75,17527.30078125,17474.0,17521.19921875,17521.19921875,0
2023-03-03 10:30:00,17520.5,17555.849609375,17516.75,17542.099609375,17542.099609375,0
2023-03-03 11:00:00,17542.599609375,17569.0,17534.900390625,17561.75,17561.75,0
2023-03-03 11:30:00,17562.150390625,17578.44921875,17561.05078125,17566.599609375,17566.599609375,0
2023-03-03 12:00:00,17566.30078125,17578.05078125,17559.55078125,17560.650390625,17560.650390625,0
2023-03-03 12:30:00,17559.94921875,17563.94921875,17535.900390625,17556.19921875,17556.19921875,0
2023-03-03 13:00:00,17557.25,17579.05078125,17553.400390625,17573.150390625,17573.150390625,0
2023-03-03 13:30:00,17573.44921875,17607.650390625,17572.69921875,17598.0,17598.0,0
2023-03-03 14:00:00,17597.75,17628.349609375,17596.94921875,17624.25,17624.25,0
2023-03-03 14:30:00,17623.80078125,17644.69921875,17615.099609375,17627.400390625,17627.400390625,0
2023-03-03 15:00:00,17626.69921875,17627.05078125,17585.0,17592.30078125,17592.30078125,0
2023-03-06 09:30:00,17750.75,17777.5,17737.599609375,17767.349609375,17767.349609375,0
2023-03-06 10:00:00,17767.05078125,17793.900390625,17754.650390625,17776.44921875,17776.44921875,0
2023-03-06 10:30:00,17775.900390625,17798.349609375,17773.0,17776.0,17776.0,0
2023-03-06 11:00:00,17776.099609375,17789.599609375,17750.05078125,17762.69921875,17762.69921875,0
2023-03-06 11:30:00,17762.400390625,17785.19921875,17761.5,17784.849609375,17784.849609375,0
2023-03-06 12:00:00,17785.05078125,17786.849609375,17751.94921875,17759.5,17759.5,0
2023-03-06 12:30:00,17758.5,17772.349609375,17739.400390625,17759.650390625,17759.650390625,0
2023-03-06 13:00:00,17759.650390625,17776.25,17750.30078125,17754.25,17754.25,0
2023-03-06 13:30:00,17753.69921875,17753.69921875,17722.30078125,17733.400390625,17733.400390625,0
2023-03-06 14:00:00,17733.30078125,17747.099609375,17717.44921875,17737.94921875,17737.94921875,0
2023-03-06 14:30:00,17738.05078125,17742.94921875,17705.55078125,17717.900390625,17717.900390625,0
2023-03-06 15:00:00,17718.900390625,17727.25,17703.44921875,17719.849609375,17719.849609375,0
2023-03-08 09:30:00,17633.05078125,17692.150390625,17612.849609375,17687.75,17687.75,0
2023-03-08 10:00:00,17688.5,17711.150390625,17676.599609375,17693.0,17693.0,0
2023-03-08 10:30:00,17691.849609375,17711.69921875,17686.94921875,17694.55078125,17694.55078125,0
2023-03-08 11:00:00,17694.5,17699.75,17673.05078125,17684.05078125,17684.05078125,0
2023-03-08 11:30:00,17684.19921875,17694.599609375,17648.19921875,17652.55078125,17652.55078125,0
2023-03-08 12:00:00,17652.69921875,17663.849609375,17645.900390625,17654.80078125,17654.80078125,0
2023-03-08 12:30:00,17655.55078125,17680.099609375,17655.55078125,17676.650390625,17676.650390625,0
2023-03-08 13:00:00,17676.0,17688.849609375,17665.80078125,17677.849609375,17677.849609375,0
2023-03-08 13:30:00,17677.80078125,17699.599609375,17676.30078125,17698.849609375,17698.849609375,0
2023-03-08 14:00:00,17698.150390625,17717.30078125,17697.349609375,17714.25,17714.25,0
2023-03-08 14:30:00,17713.849609375,17718.849609375,17693.69921875,17707.05078125,17707.05078125,0
2023-03-08 15:00:00,17708.349609375,17766.400390625,17708.349609375,17751.5,17751.5,0
2023-03-09 09:30:00,17733.849609375,17735.30078125,17693.099609375,17694.0,17694.0,0
2023-03-09 10:00:00,17693.75,17704.30078125,17668.94921875,17703.099609375,17703.099609375,0
2023-03-09 10:30:00,17703.55078125,17704.69921875,17677.849609375,17694.400390625,17694.400390625,0
2023-03-09 11:00:00,17694.0,17719.05078125,17692.30078125,17715.30078125,17715.30078125,0
2023-03-09 11:30:00,17715.0,17723.400390625,17693.900390625,17696.400390625,17696.400390625,0
2023-03-09 12:00:00,17695.849609375,17698.69921875,17662.650390625,17664.849609375,17664.849609375,0
2023-03-09 12:30:00,17665.25,17672.400390625,17644.849609375,17671.69921875,17671.69921875,0
2023-03-09 13:00:00,17671.400390625,17677.05078125,17652.75,17666.75,17666.75,0
2023-03-09 13:30:00,17666.69921875,17666.69921875,17615.80078125,17617.80078125,17617.80078125,0
2023-03-09 14:00:00,17617.30078125,17634.30078125,17613.0,17621.19921875,17621.19921875,0
2023-03-09 14:30:00,17622.0,17624.849609375,17597.55078125,17609.650390625,17609.650390625,0
2023-03-09 15:00:00,17609.80078125,17611.599609375,17574.69921875,17582.80078125,17582.80078125,0
2023-03-10 09:30:00,17395.650390625,17395.650390625,17325.75,17378.94921875,17378.94921875,0
2023-03-10 10:00:00,17379.099609375,17427.400390625,17371.5,17407.19921875,17407.19921875,0
2023-03-10 10:30:00,17406.80078125,17422.099609375,17389.849609375,17411.599609375,17411.599609375,0
2023-03-10 11:00:00,17411.25,17435.05078125,17394.5,17422.80078125,17422.80078125,0
2023-03-10 11:30:00,17423.44921875,17431.400390625,17403.80078125,17410.5,17410.5,0
2023-03-10 12:00:00,17410.599609375,17416.80078125,17376.69921875,17383.099609375,17383.099609375,0
2023-03-10 12:30:00,17383.599609375,17413.650390625,17379.69921875,17407.599609375,17407.599609375,0
2023-03-10 13:00:00,17410.75,17429.150390625,17398.849609375,17400.80078125,17400.80078125,0
2023-03-10 13:30:00,17401.19921875,17403.05078125,17373.44921875,17392.349609375,17392.349609375,0
2023-03-10 14:00:00,17391.650390625,17404.349609375,17376.0,17379.0,17379.0,0
2023-03-10 14:30:00,17379.0,17391.69921875,17367.150390625,17378.599609375,17378.599609375,0
2023-03-10 15:00:00,17380.30078125,17425.94921875,17380.30078125,17418.599609375,17418.599609375,0
2023-03-13 09:30:00,17500.25,17529.05078125,17432.150390625,17455.349609375,17455.349609375,0
2023-03-13 10:00:00,17455.05078125,17482.19921875,17436.400390625,17436.400390625,17436.400390625,0
2023-03-13 10:30:00,17436.349609375,17452.599609375,17421.900390625,17432.55078125,17432.55078125,0
2023-03-13 11:00:00,17432.150390625,17433.55078125,17377.650390625,17389.650390625,17389.650390625,0
2023-03-13 11:30:00,17390.0,17391.75,17344.400390625,17364.44921875,17364.44921875,0
2023-03-13 12:00:00,17364.80078125,17369.55078125,17325.900390625,17332.05078125,17332.05078125,0
2023-03-13 12:30:00,17331.5,17333.05078125,17258.349609375,17261.650390625,17261.650390625,0
2023-03-13 13:00:00,17261.5,17294.69921875,17252.5,17260.30078125,17260.30078125,0
2023-03-13 13:30:00,17260.400390625,17265.25,17208.849609375,17211.650390625,17211.650390625,0
2023-03-13 14:00:00,17211.75,17229.849609375,17159.900390625,17175.05078125,17175.05078125,0
2023-03-13 14:30:00,17173.650390625,17178.05078125,17114.849609375,17140.599609375,17140.599609375,0
2023-03-13 15:00:00,17140.5,17198.05078125,17114.75,17184.599609375,17184.599609375,0
2023-03-14 09:30:00,17182.94921875,17224.099609375,17144.400390625,17180.55078125,17180.55078125,0
2023-03-14 10:00:00,17180.19921875,17183.900390625,17073.900390625,17087.650390625,17087.650390625,0
2023-03-14 10:30:00,17087.5,17123.44921875,17067.25,17087.69921875,17087.69921875,0
2023-03-14 11:00:00,17085.099609375,17085.099609375,17038.900390625,17063.900390625,17063.900390625,0
2023-03-14 11:30:00,17064.19921875,17088.900390625,17042.400390625,17055.400390625,17055.400390625,0
2023-03-14 12:00:00,17055.44921875,17161.05078125,17043.5,17149.55078125,17149.55078125,0
2023-03-14 12:30:00,17147.599609375,17185.69921875,17046.69921875,17056.849609375,17056.849609375,0
2023-03-14 13:00:00,17056.400390625,17058.400390625,17005.400390625,17044.150390625,17044.150390625,0
2023-03-14 13:30:00,17043.849609375,17064.150390625,16999.0,17021.099609375,17021.099609375,0
2023-03-14 14:00:00,17020.650390625,17075.94921875,16987.5,17063.400390625,17063.400390625,0
2023-03-14 14:30:00,17064.599609375,17065.099609375,17024.94921875,17049.599609375,17049.599609375,0
2023-03-14 15:00:00,17049.099609375,17070.30078125,17012.099609375,17068.650390625,17068.650390625,0
2023-03-15 09:30:00,17190.349609375,17199.0,17125.349609375,17141.80078125,17141.80078125,0
2023-03-15 10:00:00,17141.150390625,17170.849609375,17129.0,17149.30078125,17149.30078125,0
2023-03-15 10:30:00,17149.400390625,17154.5,17103.0,17115.05078125,17115.05078125,0
2023-03-15 11:00:00,17115.25,17148.05078125,17094.900390625,17145.75,17145.75,0
2023-03-15 11:30:00,17146.05078125,17159.30078125,17123.25,17123.849609375,17123.849609375,0
2023-03-15 12:00:00,17124.650390625,17125.55078125,17083.599609375,17088.30078125,17088.30078125,0
2023-03-15 12:30:00,17088.099609375,17107.349609375,17063.150390625,17063.150390625,17063.150390625,0
2023-03-15 13:00:00,17063.400390625,17071.55078125,17040.05078125,17055.69921875,17055.69921875,0
2023-03-15 13:30:00,17055.94921875,17081.349609375,17026.400390625,17030.44921875,17030.44921875,0
2023-03-15 14:00:00,17030.80078125,17064.55078125,17028.599609375,17031.19921875,17031.19921875,0
2023-03-15 14:30:00,17031.05078125,17050.94921875,17001.80078125,17018.05078125,17018.05078125,0
2023-03-15 15:00:00,17018.55078125,17024.5,16940.349609375,16973.849609375,16973.849609375,0
2023-03-16 09:30:00,16913.05078125,16917.650390625,16850.400390625,16883.30078125,16883.30078125,0
2023-03-16 10:00:00,16882.19921875,16961.30078125,16853.19921875,16940.75,16940.75,0
2023-03-16 10:30:00,16940.19921875,17028.44921875,16926.44921875,17014.25,17014.25,0
2023-03-16 11:00:00,17014.650390625,17046.150390625,17001.5,17023.30078125,17023.30078125,0
2023-03-16 11:30:00,17023.650390625,17028.55078125,16955.900390625,16961.900390625,16961.900390625,0
2023-03-16 12:00:00,16962.25,16972.900390625,16915.349609375,16923.599609375,16923.599609375,0
2023-03-16 12:30:00,16923.80078125,16949.400390625,16910.400390625,16946.0,16946.0,0
2023-03-16 13:00:00,16946.349609375,16978.5,16936.25,16968.900390625,16968.900390625,0
2023-03-16 13:30:00,16968.900390625,16999.5,16936.69921875,16955.599609375,16955.599609375,0
2023-03-16 14:00:00,16954.94921875,17062.19921875,16954.94921875,17054.94921875,17054.94921875,0
2023-03-16 14:30:00,17054.150390625,17059.25,16967.80078125,16976.400390625,16976.400390625,0
2023-03-16 15:00:00,16976.44921875,17014.650390625,16950.19921875,17010.400390625,17010.400390625,0
2023-03-17 09:30:00,17106.44921875,17115.150390625,17055.349609375,17056.19921875,17056.19921875,0
2023-03-17 10:00:00,17054.349609375,17100.44921875,17049.25,17067.69921875,17067.69921875,0
2023-03-17 10:30:00,17067.5,17091.25,17046.30078125,17059.849609375,17059.849609375,0
2023-03-17 11:00:00,17060.0,17066.849609375,17015.75,17023.849609375,17023.849609375,0
2023-03-17 11:30:00,17023.19921875,17046.94921875,16991.0,17042.349609375,17042.349609375,0
2023-03-17 12:00:00,17043.0,17057.25,16964.05078125,16978.599609375,16978.599609375,0
2023-03-17 12:30:00,16978.05078125,17009.900390625,16965.30078125,16981.0,16981.0,0
2023-03-17 13:00:00,16981.349609375,17004.150390625,16958.44921875,16995.150390625,16995.150390625,0
2023-03-17 13:30:00,16994.900390625,17082.150390625,16993.150390625,17068.05078125,17068.05078125,0
2023-03-17 14:00:00,17068.150390625,17078.0,17008.69921875,17023.55078125,17023.55078125,0
2023-03-17 14:30:00,17023.80078125,17099.30078125,17023.80078125,17090.55078125,17090.55078125,0
2023-03-17 15:00:00,17092.75,17125.900390625,17074.55078125,17123.69921875,17123.69921875,0
2023-03-20 09:30:00,16957.150390625,16967.349609375,16908.75,16910.150390625,16910.150390625,0
2023-03-20 10:00:00,16909.650390625,16933.349609375,16882.25,16895.44921875,16895.44921875,0
2023-03-20 10:30:00,16894.099609375,16955.75,16882.55078125,16953.349609375,16953.349609375,0
2023-03-20 11:00:00,16952.849609375,16963.599609375,16922.0,16933.25,16933.25,0
2023-03-20 11:30:00,16933.55078125,16933.55078125,16881.650390625,16882.80078125,16882.80078125,0
2023-03-20 12:00:00,16880.650390625,16897.80078125,16852.150390625,16854.05078125,16854.05078125,0
2023-03-20 12:30:00,16854.900390625,16886.44921875,16834.75,16846.25,16846.25,0
2023-03-20 13:00:00,16844.25,16874.80078125,16830.75,16873.349609375,16873.349609375,0
2023-03-20 13:30:00,16872.75,16901.349609375,16846.5,16857.849609375,16857.849609375,0
2023-03-20 14:00:00,16857.650390625,16932.0,16854.30078125,16927.099609375,16927.099609375,0
2023-03-20 14:30:00,16927.80078125,16948.599609375,16920.19921875,16943.05078125,16943.05078125,0
2023-03-20 15:00:00,16943.150390625,17008.44921875,16939.150390625,17003.44921875,17003.44921875,0
2023-03-21 09:30:00,17077.69921875,17080.30078125,17016.650390625,17039.5,17039.5,0
2023-03-21 10:00:00,17039.44921875,17085.75,17033.650390625,17079.400390625,17079.400390625,0
2023-03-21 10:30:00,17079.150390625,17079.94921875,17055.94921875,17059.05078125,17059.05078125,0
2023-03-21 11:00:00,17058.900390625,17079.099609375,17046.19921875,17065.400390625,17065.400390625,0
2023-03-21 11:30:00,17065.099609375,17076.099609375,17022.55078125,17030.94921875,17030.94921875,0
2023-03-21 12:00:00,17031.099609375,17056.599609375,17027.05078125,17053.900390625,17053.900390625,0
2023-03-21 12:30:00,17054.19921875,17083.5,17041.19921875,17083.19921875,17083.19921875,0
2023-03-21 13:00:00,17083.400390625,17105.94921875,17075.55078125,17077.150390625,17077.150390625,0
2023-03-21 13:30:00,17076.75,17106.150390625,17065.55078125,17103.099609375,17103.099609375,0
2023-03-21 14:00:00,17102.75,17113.5,17083.19921875,17101.150390625,17101.150390625,0
2023-03-21 14:30:00,17100.69921875,17127.099609375,17094.599609375,17118.400390625,17118.400390625,0
2023-03-21 15:00:00,17119.150390625,17122.05078125,17095.5,17106.94921875,17106.94921875,0
2023-03-22 09:30:00,17171.44921875,17180.30078125,17132.400390625,17155.80078125,17155.80078125,0
2023-03-22 10:00:00,17156.69921875,17165.75,17132.900390625,17147.44921875,17147.44921875,0
2023-03-22 10:30:00,17147.150390625,17151.69921875,17127.150390625,17131.55078125,17131.55078125,0
2023-03-22 11:00:00,17131.0,17145.5,17108.80078125,17145.5,17145.5,0
2023-03-22 11:30:00,17145.900390625,17153.900390625,17129.55078125,17144.0,17144.0,0
2023-03-22 12:00:00,17143.69921875,17151.099609375,17128.0,17150.05078125,17150.05078125,0
2023-03-22 12:30:00,17149.80078125,17165.400390625,17130.599609375,17141.30078125,17141.30078125,0
2023-03-22 13:00:00,17142.30078125,17149.80078125,17120.75,17130.94921875,17130.94921875,0
2023-03-22 13:30:00,17132.75,17156.05078125,17116.69921875,17135.69921875,17135.69921875,0
2023-03-22 14:00:00,17137.599609375,17151.5,17129.0,17129.0,17129.0,0
2023-03-22 14:30:00,17129.30078125,17141.80078125,17110.94921875,17141.099609375,17141.099609375,0
2023-03-22 15:00:00,17140.349609375,17164.599609375,17134.849609375,17142.75,17142.75,0
2023-03-23 09:30:00,17058.75,17130.05078125,17046.099609375,17125.099609375,17125.099609375,0
2023-03-23 10:00:00,17125.150390625,17169.099609375,17125.0,17168.349609375,17168.349609375,0
2023-03-23 10:30:00,17169.0,17171.900390625,17131.19921875,17140.75,17140.75,0
2023-03-23 11:00:00,17140.80078125,17151.849609375,17125.55078125,17145.30078125,17145.30078125,0
2023-03-23 11:30:00,17144.94921875,17171.30078125,17144.94921875,17167.94921875,17167.94921875,0
2023-03-23 12:00:00,17167.650390625,17172.69921875,17156.400390625,17161.75,17161.75,0
2023-03-23 12:30:00,17161.30078125,17205.05078125,17160.400390625,17185.80078125,17185.80078125,0
2023-03-23 13:00:00,17182.849609375,17195.650390625,17168.349609375,17186.44921875,17186.44921875,0
2023-03-23 13:30:00,17185.69921875,17193.69921875,17153.55078125,17160.0,17160.0,0
2023-03-23 14:00:00,17159.599609375,17166.75,17104.5,17105.900390625,17105.900390625,0
2023-03-23 14:30:00,17106.44921875,17110.75,17077.75,17098.80078125,17098.80078125,0
2023-03-23 15:00:00,17094.69921875,17117.5,17057.400390625,17068.44921875,17068.44921875,0
2023-03-24 09:30:00,17021.599609375,17079.75,16995.400390625,17068.349609375,17068.349609375,0
2023-03-24 10:00:00,17068.150390625,17087.80078125,17023.94921875,17033.25,17033.25,0
2023-03-24 10:30:00,17033.94921875,17047.400390625,17010.80078125,17024.599609375,17024.599609375,0
2023-03-24 11:00:00,17024.75,17072.55078125,17024.25,17046.150390625,17046.150390625,0
2023-03-24 11:30:00,17047.30078125,17087.849609375,17039.94921875,17079.849609375,17079.849609375,0
2023-03-24 12:00:00,17081.0,17097.94921875,17069.900390625,17077.849609375,17077.849609375,0
2023-03-24 12:30:00,17081.599609375,17086.05078125,17040.0,17045.349609375,17045.349609375,0
2023-03-24 13:00:00,17046.900390625,17091.599609375,17045.44921875,17071.55078125,17071.55078125,0
2023-03-24 13:30:00,17073.349609375,17077.94921875,17021.55078125,17040.0,17040.0,0
2023-03-24 14:00:00,17042.0,17043.099609375,16982.80078125,16983.44921875,16983.44921875,0
2023-03-24 14:30:00,16984.05078125,17007.25,16966.900390625,16990.75,16990.75,0
2023-03-24 15:00:00,16993.349609375,16999.400390625,16918.5,16932.599609375,16932.599609375,0
2023-03-27 09:30:00,16979.5,17034.80078125,16979.5,17023.30078125,17023.30078125,0
2023-03-27 10:00:00,17023.349609375,17044.849609375,17005.19921875,17032.099609375,17032.099609375,0
2023-03-27 10:30:00,17032.150390625,17035.05078125,16982.25,17000.900390625,17000.900390625,0
2023-03-27 11:00:00,17000.5,17011.25,16975.75,16992.55078125,16992.55078125,0
2023-03-27 11:30:00,16992.400390625,17034.19921875,16980.94921875,17021.05078125,17021.05078125,0
2023-03-27 12:00:00,17020.650390625,17061.19921875,17016.44921875,17043.80078125,17043.80078125,0
2023-03-27 12:30:00,17042.94921875,17060.150390625,17023.25,17031.5,17031.5,0
2023-03-27 13:00:00,17031.94921875,17036.25,16982.599609375,16987.900390625,16987.900390625,0
2023-03-27 13:30:00,16988.44921875,17045.400390625,16986.849609375,17042.69921875,17042.69921875,0
2023-03-27 14:00:00,17042.900390625,17089.150390625,17029.75,17083.650390625,17083.650390625,0
2023-03-27 14:30:00,17083.69921875,17090.75,17053.55078125,17055.0,17055.0,0
2023-03-27 15:00:00,17050.25,17050.25,16953.94921875,16963.44921875,16963.44921875,0
2023-03-28 09:30:00,17006.150390625,17023.80078125,16974.69921875,16976.19921875,16976.19921875,0
2023-03-28 10:00:00,16976.5,17000.900390625,16968.599609375,16969.69921875,16969.69921875,0
2023-03-28 10:30:00,16969.94921875,16969.94921875,16931.19921875,16932.05078125,16932.05078125,0
2023-03-28 11:00:00,16932.30078125,16963.19921875,16930.349609375,16954.5,16954.5,0
2023-03-28 11:30:00,16953.55078125,16991.75,16947.30078125,16973.75,16973.75,0
2023-03-28 12:00:00,16973.849609375,16975.0,16939.05078125,16950.75,16950.75,0
2023-03-28 12:30:00,16950.099609375,16972.900390625,16950.099609375,16969.150390625,16969.150390625,0
2023-03-28 13:00:00,16969.0,16985.650390625,16943.94921875,16952.5,16952.5,0
2023-03-28 13:30:00,16952.55078125,16964.599609375,16930.099609375,16945.44921875,16945.44921875,0
2023-03-28 14:00:00,16945.19921875,16957.05078125,16913.80078125,16941.19921875,16941.19921875,0
2023-03-28 14:30:00,16939.75,16956.05078125,16931.599609375,16953.400390625,16953.400390625,0
2023-03-28 15:00:00,16953.94921875,16969.75,16930.650390625,16956.849609375,16956.849609375,0
2023-03-29 09:30:00,17000.0,17032.69921875,16992.150390625,17024.69921875,17024.69921875,0
2023-03-29 10:00:00,17025.099609375,17044.0,17006.0,17043.349609375,17043.349609375,0
2023-03-29 10:30:00,17043.650390625,17048.55078125,17016.75,17017.30078125,17017.30078125,0
2023-03-29 11:00:00,17017.55078125,17026.94921875,16968.349609375,16987.94921875,16987.94921875,0
2023-03-29 11:30:00,16987.44921875,16987.44921875,16959.30078125,16975.099609375,16975.099609375,0
2023-03-29 12:00:00,16975.150390625,16977.80078125,16941.150390625,16951.349609375,16951.349609375,0
2023-03-29 12:30:00,16951.05078125,16976.900390625,16946.099609375,16976.44921875,16976.44921875,0
2023-03-29 13:00:00,16976.05078125,17018.400390625,16971.150390625,17018.0,17018.0,0
2023-03-29 13:30:00,17017.099609375,17029.94921875,16992.400390625,17026.55078125,17026.55078125,0
2023-03-29 14:00:00,17025.44921875,17057.349609375,17012.099609375,17018.5,17018.5,0
2023-03-29 14:30:00,17019.900390625,17022.30078125,16990.400390625,17015.400390625,17015.400390625,0
2023-03-29 15:00:00,17013.900390625,17125.900390625,17011.900390625,17115.55078125,17115.55078125,0
2023-03-31 09:30:00,17270.44921875,17289.099609375,17253.30078125,17261.55078125,17261.55078125,0
2023-03-31 10:00:00,17261.650390625,17281.849609375,17253.150390625,17256.25,17256.25,0
2023-03-31 10:30:00,17257.25,17257.25,17234.900390625,17249.400390625,17249.400390625,0
2023-03-31 11:00:00,17249.900390625,17259.75,17237.599609375,17259.0,17259.0,0
2023-03-31 11:30:00,17258.599609375,17291.94921875,17258.599609375,17277.150390625,17277.150390625,0
2023-03-31 12:00:00,17277.099609375,17289.44921875,17268.650390625,17289.44921875,17289.44921875,0
2023-03-31 12:30:00,17289.19921875,17323.75,17285.75,17311.5,17311.5,0
2023-03-31 13:00:00,17311.69921875,17328.19921875,17308.25,17325.55078125,17325.55078125,0
2023-03-31 13:30:00,17325.849609375,17363.75,17314.349609375,17354.94921875,17354.94921875,0
2023-03-31 14:00:00,17355.900390625,17373.69921875,17347.349609375,17360.400390625,17360.400390625,0
2023-03-31 14:30:00,17361.5,17376.94921875,17344.150390625,17366.599609375,17366.599609375,0
2023-03-31 15:00:00,17368.0,17381.30078125,17337.69921875,17356.849609375,17356.849609375,0
2023-04-03 09:30:00,17345.349609375,17379.599609375,17325.80078125,17374.75,17374.75,0
2023-04-03 10:00:00,17374.150390625,17381.900390625,17351.400390625,17362.69921875,17362.69921875,0
2023-04-03 10:30:00,17364.05078125,17365.55078125,17331.650390625,17338.849609375,17338.849609375,0
2023-04-03 11:00:00,17338.80078125,17344.849609375,17315.55078125,17317.900390625,17317.900390625,0
2023-04-03 11:30:00,17318.30078125,17350.44921875,17312.900390625,17345.30078125,17345.30078125,0
2023-04-03 12:00:00,17344.5,17363.599609375,17338.19921875,17356.94921875,17356.94921875,0
2023-04-03 12:30:00,17356.849609375,17362.349609375,17342.94921875,17344.55078125,17344.55078125,0
2023-04-03 13:00:00,17344.400390625,17368.75,17336.150390625,17342.69921875,17342.69921875,0
2023-04-03 13:30:00,17342.150390625,17361.30078125,17339.349609375,17348.599609375,17348.599609375,0
2023-04-03 14:00:00,17347.69921875,17377.650390625,17343.599609375,17374.0,17374.0,0
2023-04-03 14:30:00,17373.150390625,17397.900390625,17366.75,17382.69921875,17382.69921875,0
2023-04-03 15:00:00,17383.5,17410.25,17381.75,17399.69921875,17399.69921875,0
2023-04-05 09:30:00,17464.69921875,17484.25,17454.349609375,17473.19921875,17473.19921875,0
2023-04-05 10:00:00,17472.650390625,17503.099609375,17466.94921875,17500.94921875,17500.94921875,0
2023-04-05 10:30:00,17500.400390625,17513.80078125,17480.55078125,17487.69921875,17487.69921875,0
2023-04-05 11:00:00,17487.75,17498.69921875,17478.150390625,17495.349609375,17495.349609375,0
2023-04-05 11:30:00,17495.30078125,17511.44921875,17487.5,17504.19921875,17504.19921875,0
2023-04-05 12:00:00,17504.0,17515.55078125,17492.849609375,17507.69921875,17507.69921875,0
2023-04-05 12:30:00,17507.44921875,17540.599609375,17504.150390625,17535.25,17535.25,0
2023-04-05 13:00:00,17534.400390625,17544.900390625,17526.75,17540.30078125,17540.30078125,0
2023-04-05 13:30:00,17540.69921875,17544.69921875,17513.900390625,17523.599609375,17523.599609375,0
2023-04-05 14:00:00,17523.900390625,17543.349609375,17521.5,17539.599609375,17539.599609375,0
2023-04-05 14:30:00,17539.099609375,17550.25,17528.30078125,17545.400390625,17545.400390625,0
2023-04-05 15:00:00,17546.599609375,17570.0,17538.0,17561.0,17561.0,0
2023-04-06 09:30:00,17532.75,17537.55078125,17503.599609375,17527.849609375,17527.849609375,0
2023-04-06 10:00:00,17528.05078125,17600.55078125,17520.19921875,17582.400390625,17582.400390625,0
2023-04-06 10:30:00,17582.400390625,17611.849609375,17581.150390625,17609.94921875,17609.94921875,0
2023-04-06 11:00:00,17610.5,17620.55078125,17580.80078125,17607.150390625,17607.150390625,0
2023-04-06 11:30:00,17607.25,17621.349609375,17594.80078125,17597.849609375,17597.849609375,0
2023-04-06 12:00:00,17597.30078125,17618.349609375,17594.94921875,17614.05078125,17614.05078125,0
2023-04-06 12:30:00,17615.150390625,17637.69921875,17597.80078125,17632.599609375,17632.599609375,0
2023-04-06 13:00:00,17632.25,17636.150390625,17601.30078125,17616.80078125,17616.80078125,0
2023-04-06 13:30:00,17617.05078125,17621.099609375,17552.0,17568.25,17568.25,0
2023-04-06 14:00:00,17568.05078125,17588.25,17564.900390625,17581.849609375,17581.849609375,0
2023-04-06 14:30:00,17580.650390625,17613.0,17575.099609375,17605.650390625,17605.650390625,0
2023-04-06 15:00:00,17606.099609375,17608.349609375,17590.650390625,17602.0,17602.0,0
2023-04-10 09:30:00,17635.30078125,17660.44921875,17608.900390625,17628.849609375,17628.849609375,0
2023-04-10 10:00:00,17629.349609375,17649.099609375,17606.19921875,17609.30078125,17609.30078125,0
2023-04-10 10:30:00,17609.19921875,17632.099609375,17608.849609375,17623.349609375,17623.349609375,0
2023-04-10 11:00:00,17623.0,17641.80078125,17621.55078125,17635.0,17635.0,0
2023-04-10 11:30:00,17634.349609375,17668.650390625,17631.55078125,17667.150390625,17667.150390625,0
